"","subject","word","context","sentence","string","Head","Hand_arm","Foot_leg","Torso","Mouth_throat"
"6573","dq7ccwe6up","bail","M1_a","He bailed out the prisoner.","bailed",0,2,2,0,0
"6574","dq7ccwe6up","ground","M1_b","He was on the frozen ground.","ground",0,0,3,0,0
"6575","dq7ccwe6up","stall","M2_b","They stalled the pig.","stalled",0,2,1,2,0
"6576","dq7ccwe6up","mold","M2_a","It was a rubber mold.","mold",0,0,0,0,0
"6577","dq7ccwe6up","pen","M1_b","She penned her livestock.","penned",0,2,1,0,0
"6578","dq7ccwe6up","orange","M1_b","It was a ripe orange.","orange",0,1,0,0,4
"6579","dq7ccwe6up","port","M1_a","It was a windy port.","port",2,1,0,1,0
"6580","dq7ccwe6up","board","M2_b","It was the school board.","board",0,0,0,0,0
"6581","dq7ccwe6up","barrier","M1_b","There was a concrete barrier.","barrier",1,2,2,2,0
"6582","dq7ccwe6up","cause","M1_b","It was a political cause.","cause",0,0,0,0,0
"6583","dq7ccwe6up","contribution","M2_a","He made a scholarly contribution.","contribution",2,1,0,0,0
"6584","dq7ccwe6up","cell","M1_a","It was a skin cell.","cell",1,1,0,0,0
"6585","dq7ccwe6up","cold","M2_a","It was a chest cold.","cold",0,0,0,2,0
"6586","dq7ccwe6up","sage","M1_a","He saw the wise sage.","sage",0,0,0,0,1
"6587","dq7ccwe6up","scale","M1_b","It was a lizard scale.","scale",0,2,0,2,0
"6588","dq7ccwe6up","hail","M1_b","They hailed a taxi.","hailed",0,3,1,1,0
"6589","dq7ccwe6up","term","M2_a","It was a legal term.","term",0,0,0,0,0
"6590","dq7ccwe6up","poach","M2_b","She poached the vegetables.","poached",0,2,0,0,2
"6591","dq7ccwe6up","seal","M2_a","It was a circus seal.","seal",2,0,0,2,0
"6592","dq7ccwe6up","medicine","M2_b","It was veterinary medicine.","medicine",0,3,2,1,0
"6593","dq7ccwe6up","charm","M2_a","She had a gold charm.","charm",0,0,0,2,0
"6594","dq7ccwe6up","clog","M1_a","The dancer clogged.","clogged",1,0,3,0,0
"6595","dq7ccwe6up","tip","M1_b","It was a stingy tip.","tip",2,1,0,0,0
"6596","dq7ccwe6up","home","M1_a","It was a summer home.","home",0,0,0,0,0
"6597","dq7ccwe6up","tick","M2_b","It was a diseased tick.","tick",0,2,2,0,1
"6598","dq7ccwe6up","dinner","M2_b","They liked the anniversary dinner.","dinner",0,2,0,0,3
"6599","dq7ccwe6up","blood","M1_a","He has coagulated blood.","blood",1,0,0,1,0
"6600","dq7ccwe6up","title","M1_a","She liked the essay title.","title",2,1,0,0,0
"6601","dq7ccwe6up","load","M2_b","She loaded the van.","loaded",0,4,3,3,0
"6602","dq7ccwe6up","call","M1_a","They called the landlord.","called",0,2,0,0,3
"6603","dq7ccwe6up","page","M1_a","He saw the young page.","page",0,2,0,0,0
"6604","dq7ccwe6up","design","M1_a","They liked the floral design.","design",1,2,0,1,0
"6605","dq7ccwe6up","perch","M2_a","It was a lofty perch.","perch",0,2,1,0,0
"6606","dq7ccwe6up","date","M2_a","It was an expiration date.","date",0,0,0,0,0
"6607","erc5e4wfst","lamb","M2_b","They liked the friendly lamb.","lamb",0,2,0,0,4
"6608","erc5e4wfst","draw","M2_b","They drew a picture.","drew",1,5,1,0,0
"6609","erc5e4wfst","cold","M2_b","It was a common cold.","cold",4,3,0,0,5
"6610","erc5e4wfst","drill","M2_a","It was an electric drill.","drill",1,3,0,0,0
"6611","erc5e4wfst","pupil","M2_a","She had a dilated pupil.","pupil",5,0,0,0,0
"6612","erc5e4wfst","issue","M1_b","It was a political issue.","issue",1,0,0,2,2
"6613","erc5e4wfst","intelligence","M2_a","They had classified intelligence.","intelligence",4,0,0,0,0
"6614","erc5e4wfst","degree","M2_b","It was about college degrees.","degrees",3,1,0,0,1
"6615","erc5e4wfst","sing","M1_b","The choir sang.","sang",3,1,0,0,5
"6616","erc5e4wfst","cape","M2_b","It was an island cape.","cape",1,1,0,3,0
"6617","erc5e4wfst","message","M1_a","There was a phone message.","message",3,2,0,0,5
"6618","erc5e4wfst","toast","M1_b","They toasted the strudel.","toasted",0,3,2,0,1
"6619","erc5e4wfst","contribution","M2_b","He made a well-written contribution.","contribution",2,4,0,0,3
"6620","erc5e4wfst","key","M1_a","It was a duplicate key.","key",0,4,0,0,1
"6621","erc5e4wfst","clog","M1_b","The choreographer clogged.","clogged",0,3,3,0,0
"6622","erc5e4wfst","guard","M2_a","They liked the coast guard.","guard",1,4,0,2,3
"6623","erc5e4wfst","design","M1_b","They liked the geometric design.","design",0,3,0,0,0
"6624","erc5e4wfst","cause","M1_b","It was a political cause.","cause",2,3,3,0,1
"6625","erc5e4wfst","palm","M1_b","It was a wrinkled palm.","palm",0,5,0,0,0
"6626","erc5e4wfst","track","M1_b","She saw the trolley tracks.","tracks",0,2,5,0,0
"6627","erc5e4wfst","dream","M1_b","He had a bad dream.","dream",5,0,0,0,1
"6628","erc5e4wfst","file","M2_b","She had a steel file.","file",0,5,0,0,0
"6629","erc5e4wfst","pitcher","M1_a","He saw the fast pitcher.","pitcher",0,5,2,0,4
"6630","erc5e4wfst","panel","M2_b","It was a consumer panel.","panel",0,0,0,3,0
"6631","erc5e4wfst","function","M1_a","It was a mathematical function.","function",3,2,1,0,1
"6632","erc5e4wfst","lock","M2_a","She had window locks.","locks",0,2,0,0,0
"6633","erc5e4wfst","band","M1_a","It was a gold band.","band",0,4,2,2,1
"6634","erc5e4wfst","foundation","M1_b","It was an educational foundation.","foundation",5,0,3,0,0
"6635","erc5e4wfst","spill","M2_a","He spilled the news.","spilled",1,4,0,0,3
"6636","erc5e4wfst","bat","M2_b","He saw a baseball bat.","bat",0,5,0,0,0
"6637","erc5e4wfst","page","M2_a","He saw the blank page.","page",0,3,0,0,0
"6638","erc5e4wfst","cast","M1_b","She cast a glow.","cast",0,5,5,0,0
"6639","erc5e4wfst","post","M2_a","It was a teaching post.","post",0,2,4,0,0
"6640","erc5e4wfst","newspaper","M1_a","It was a national newspaper.","newspaper",3,3,0,0,1
"6641","erc5e4wfst","title","M2_a","She liked the academic title.","title",1,0,0,0,1
"6642","erc5e4wfst","cell","M1_b","It was a brain cell.","cell",4,2,1,0,4
"6643","erc5e4wfst","match","M2_a","It was a soccer match.","match",1,4,4,0,1
"6644","erc5e4wfst","guide","M2_a","He had a talkative guide.","guide",1,4,5,0,2
"6645","erc5e4wfst","block","M2_a","She had a mental block.","block",1,5,4,0,1
"6646","erc5e4wfst","passage","M1_b","It was a narrow passage.","passage",0,0,4,0,1
"6647","erc5e4wfst","ground","M2_a","He was on the camp ground.","ground",0,0,5,0,0
"6648","erc5e4wfst","hail","M2_a","They hailed a friend.","hailed",0,4,0,0,3
"6649","erc5e4wfst","clip","M2_b","It was a metal clip.","clip",3,1,0,0,0
"6650","erc5e4wfst","case","M1_b","It was a display case.","case",0,1,0,0,0
"6651","erc5e4wfst","position","M2_a","He was in a fetal position.","position",1,1,3,2,0
"6652","erc5e4wfst","barrier","M2_a","There was a language barrier.","barrier",0,4,4,0,1
"6653","erc5e4wfst","market","M2_a","He liked the housing market.","market",1,3,2,1,4
"6654","erc5e4wfst","lap","M1_a","She lapped the milk.","lapped",0,0,5,0,3
"6655","erc5e4wfst","cross","M2_a","He crossed an enemy.","crossed",0,0,4,0,0
"6656","erc5e4wfst","seal","M2_b","It was a trained seal.","seal",0,4,0,0,2
"6657","erc5e4wfst","poach","M2_b","She poached the vegetables.","poached",0,1,0,0,1
"6658","erc5e4wfst","movement","M1_b","He liked the graceful movement.","movement",2,5,5,4,1
"6659","erc5e4wfst","course","M2_a","It was a charted course.","course",0,0,4,1,2
"6660","erc5e4wfst","bank","M2_a","He banked the money.","banked",0,0,1,0,0
"6661","ac8rxx4wa5","medicine","M2_a","It was orthopedic medicine.","medicine",4,0,0,0,5
"6662","ac8rxx4wa5","market","M1_a","He liked the flea market.","market",5,5,5,2,4
"6663","ac8rxx4wa5","barrier","M1_a","There was a police barrier.","barrier",5,5,5,5,1
"6664","ac8rxx4wa5","break","M1_b","He broke the dish.","broke",1,5,4,1,4
"6665","ac8rxx4wa5","title","M1_b","She liked the poem title.","title",0,0,0,0,0
"6666","ac8rxx4wa5","count","M1_b","That was the vengeful count.","count",5,5,0,0,0
"6667","ac8rxx4wa5","chicken","M2_b","They liked the pet chicken.","chicken",0,5,5,0,5
"6668","ac8rxx4wa5","tip","M1_a","It was a generous tip.","tip",0,1,0,0,0
"6669","ac8rxx4wa5","bail","M2_b","He bailed out the liquid.","bailed",0,0,0,0,3
"6670","ac8rxx4wa5","palm","M2_a","It was a tropical palm.","palm",0,3,0,0,0
"6671","ac8rxx4wa5","cross","M2_b","He crossed a friend.","crossed",4,0,5,0,3
"6672","ac8rxx4wa5","sage","M2_a","He saw the fragrant sage.","sage",0,0,0,0,0
"6673","ac8rxx4wa5","cold","M1_a","It was an icy cold.","cold",5,5,4,0,5
"6674","ac8rxx4wa5","charm","M1_a","She had a devilish charm.","charm",0,0,0,0,5
"6675","ac8rxx4wa5","check","M1_b","He checked the oven.","checked",5,5,5,0,0
"6676","ac8rxx4wa5","beam","M1_b","He saw the bright beam.","beam",0,0,0,0,0
"6677","ac8rxx4wa5","issue","M1_b","It was a political issue.","issue",0,0,0,0,5
"6678","ac8rxx4wa5","yard","M1_b","It was ten yards.","yards",5,0,5,0,0
"6679","ac8rxx4wa5","cast","M1_a","She cast a shadow.","cast",5,5,5,5,0
"6680","ac8rxx4wa5","tape","M2_b","He used the video tape.","tape",0,5,0,0,0
"6681","ac8rxx4wa5","block","M1_a","She had a toy block.","block",0,0,0,0,0
"6682","ac8rxx4wa5","load","M2_b","She loaded the van.","loaded",0,5,5,0,0
"6683","ac8rxx4wa5","lock","M1_b","She had brown locks.","locks",5,0,0,0,0
"6684","ac8rxx4wa5","course","M1_b","It was a pass-fail course.","course",0,0,0,0,0
"6685","ac8rxx4wa5","draw","M1_b","He drew a sword.","drew",5,5,0,0,0
"6686","ac8rxx4wa5","examination","M1_b","It was a difficult examination.","examination",5,5,0,0,0
"6687","ac8rxx4wa5","orange","M1_b","It was a ripe orange.","orange",5,4,0,0,5
"6688","ac8rxx4wa5","call","M1_b","They called the police.","called",0,5,0,0,5
"6689","ac8rxx4wa5","post","M2_b","It was a challenging post.","post",0,0,0,0,0
"6690","ac8rxx4wa5","match","M2_a","It was a soccer match.","match",0,0,5,0,0
"6691","ac8rxx4wa5","rock","M2_a","He liked limestone rock.","rock",0,4,3,0,0
"6692","ac8rxx4wa5","hail","M1_b","They hailed a taxi.","hailed",5,0,0,0,0
"6693","ac8rxx4wa5","toast","M1_b","They toasted the strudel.","toasted",0,2,0,0,4
"6694","ac8rxx4wa5","lamb","M1_b","They liked the grilled lamb.","lamb",0,0,3,0,5
"6695","ac8rxx4wa5","appeal","M1_b","He had an undefinable appeal.","appeal",0,0,0,0,0
"6696","ac8rxx4wa5","pen","M2_b","She penned her thoughts.","penned",5,0,0,0,0
"6697","ac8rxx4wa5","panel","M1_b","It was an instrument panel.","panel",0,4,0,0,0
"6698","ac8rxx4wa5","company","M2_a","He liked the pleasant company.","company",0,0,0,0,0
"6699","ac8rxx4wa5","board","M1_a","It was the ironing board.","board",0,0,0,0,0
"6700","ac8rxx4wa5","atmosphere","M2_b","It was a polluted atmosphere.","atmosphere",0,0,0,0,0
"6701","ac8rxx4wa5","pitcher","M1_b","He saw the right-handed pitcher.","pitcher",0,4,0,2,0
"6702","ac8rxx4wa5","file","M1_a","She had a text file.","file",0,0,0,0,0
"6703","ac8rxx4wa5","spill","M1_b","He spilled the flour.","spilled",0,4,0,0,0
"6704","ac8rxx4wa5","scene","M2_b","It was a panoramic scene.","scene",0,0,0,0,0
"6705","ac8rxx4wa5","pupil","M1_a","She had a brilliant pupil.","pupil",0,0,0,0,0
"6706","ac8rxx4wa5","perch","M1_b","It was a freshwater perch.","perch",0,0,0,0,0
"6707","ac8rxx4wa5","contribution","M2_a","He made a scholarly contribution.","contribution",5,0,0,0,0
"6708","ac8rxx4wa5","book","M1_a","He had a best-selling book.","book",2,2,0,0,0
"6709","ac8rxx4wa5","cape","M2_b","It was an island cape.","cape",0,0,0,2,0
"6710","ac8rxx4wa5","lap","M2_b","She lapped the competitors.","lapped",0,0,4,0,0
"6711","ac8rxx4wa5","cell","M1_b","It was a brain cell.","cell",5,0,0,0,0
"6712","ac8rxx4wa5","mold","M1_b","It was a harmful mold.","mold",0,0,0,0,0
"6713","ac8rxx4wa5","guide","M2_a","He had a talkative guide.","guide",0,0,4,0,5
"6714","ac8rxx4wa5","case","M2_a","It was a divorce case.","case",0,0,0,0,0
"6715","ac8rxx4wa5","clip","M1_b","It was a video clip.","clip",0,0,0,0,0
"6716","prj9csnq3u","breakfast","M1_a","They ate a pancake breakfast.","breakfast",2,4,0,2,5
"6717","prj9csnq3u","medicine","M1_b","It was prescription medicine.","medicine",4,3,0,1,5
"6718","prj9csnq3u","scene","M1_a","It was a touching scene.","scene",4,4,4,4,0
"6719","prj9csnq3u","examination","M1_b","It was a difficult examination.","examination",5,5,0,2,1
"6720","prj9csnq3u","jam","M1_b","It was a peach jam.","jam",0,0,0,0,5
"6721","prj9csnq3u","column","M2_b","It was a marble column.","column",0,5,4,0,0
"6722","prj9csnq3u","palm","M1_a","It was a calloused palm.","palm",0,5,0,0,0
"6723","prj9csnq3u","stall","M1_b","They stalled the bus.","stalled",4,0,0,0,0
"6724","prj9csnq3u","book","M1_a","He had a best-selling book.","book",5,4,0,0,0
"6725","prj9csnq3u","pick","M2_b","He picked his nose.","picked",5,5,0,0,4
"6726","prj9csnq3u","pen","M2_a","She penned her memoirs.","penned",5,5,0,0,0
"6727","prj9csnq3u","drain","M1_b","They drained the budget.","drained",4,0,0,4,4
"6728","prj9csnq3u","track","M2_a","She saw the moose tracks.","tracks",0,0,5,0,0
"6729","prj9csnq3u","barrier","M1_a","There was a police barrier.","barrier",0,4,4,5,0
"6730","prj9csnq3u","hail","M1_a","They hailed a cab.","hailed",0,5,0,0,0
"6731","prj9csnq3u","contribution","M1_a","He made a charitable contribution.","contribution",4,4,0,0,0
"6732","prj9csnq3u","newspaper","M2_a","It was a faded newspaper.","newspaper",5,4,0,0,0
"6733","prj9csnq3u","course","M1_a","It was an introductory course.","course",5,4,0,0,0
"6734","prj9csnq3u","tap","M2_a","He tapped the stick.","tapped",3,5,5,0,2
"6735","prj9csnq3u","intelligence","M2_a","They had classified intelligence.","intelligence",5,0,0,0,0
"6736","prj9csnq3u","degree","M1_a","It was about forty degrees.","degrees",5,5,5,5,3
"6737","prj9csnq3u","dream","M2_b","He had a career dream.","dream",5,0,0,0,4
"6738","prj9csnq3u","date","M2_a","It was an expiration date.","date",4,5,0,0,1
"6739","prj9csnq3u","case","M1_b","It was a display case.","case",0,1,0,0,0
"6740","prj9csnq3u","beam","M2_b","He saw the balance beam.","beam",2,3,5,2,0
"6741","prj9csnq3u","dinner","M2_b","They liked the anniversary dinner.","dinner",3,4,0,0,5
"6742","prj9csnq3u","movement","M1_b","He liked the graceful movement.","movement",5,5,5,5,0
"6743","prj9csnq3u","file","M1_b","She had a data file.","file",0,3,0,0,0
"6744","prj9csnq3u","term","M1_a","It was a winter term.","term",0,0,0,0,0
"6745","prj9csnq3u","spill","M2_a","He spilled the news.","spilled",3,4,0,0,4
"6746","prj9csnq3u","load","M2_a","She loaded the truck.","loaded",0,5,4,4,0
"6747","prj9csnq3u","guide","M2_b","He had a friendly guide.","guide",3,4,4,1,4
"6748","prj9csnq3u","clear","M2_a","He cleared the path.","cleared",0,5,4,0,0
"6749","prj9csnq3u","appeal","M2_b","He had a pending appeal.","appeal",4,0,0,0,0
"6750","prj9csnq3u","tip","M1_b","It was a stingy tip.","tip",0,4,4,0,4
"6751","prj9csnq3u","yard","M1_b","It was ten yards.","yards",0,0,0,0,0
"6752","prj9csnq3u","sage","M2_a","He saw the fragrant sage.","sage",4,0,0,0,4
"6753","prj9csnq3u","serve","M2_a","She served a summons.","served",0,5,1,0,3
"6754","prj9csnq3u","cone","M1_b","It was a sugar cone.","cone",0,4,0,0,4
"6755","prj9csnq3u","bat","M2_b","He saw a baseball bat.","bat",3,5,4,4,0
"6756","prj9csnq3u","post","M1_a","It was a wooden post.","post",0,0,0,0,0
"6757","prj9csnq3u","block","M2_b","She had a writer's block.","block",1,4,4,4,0
"6758","prj9csnq3u","fix","M1_b","They fixed the dishwasher.","fixed",2,5,2,0,0
"6759","prj9csnq3u","atmosphere","M2_b","It was a polluted atmosphere.","atmosphere",4,0,0,0,3
"6760","prj9csnq3u","punch","M2_a","He had the strongest punch.","punch",3,5,0,3,3
"6761","prj9csnq3u","key","M1_a","It was a duplicate key.","key",0,5,0,0,0
"6762","prj9csnq3u","cape","M1_b","It was a flowing cape.","cape",0,3,3,5,0
"6763","prj9csnq3u","charm","M1_a","She had a devilish charm.","charm",4,0,0,0,3
"6764","prj9csnq3u","pupil","M1_a","She had a brilliant pupil.","pupil",5,0,0,0,0
"6765","prj9csnq3u","lock","M2_b","She had door locks.","locks",4,5,0,0,0
"6766","prj9csnq3u","band","M1_a","It was a gold band.","band",4,5,0,0,0
"6767","prj9csnq3u","toast","M2_a","They toasted the host.","toasted",0,4,0,0,5
"6768","prj9csnq3u","match","M2_b","It was a tennis match.","match",0,4,0,0,0
"6769","prj9csnq3u","count","M1_a","That was the noble count.","count",4,5,3,0,0
"6770","1skdgf4p84","drain","M2_a","They drained the pool.","drained",0,4,1,0,1
"6771","1skdgf4p84","cast","M2_b","She cast a stone.","cast",0,5,4,1,1
"6772","1skdgf4p84","spill","M2_a","He spilled the news.","spilled",0,5,3,1,4
"6773","1skdgf4p84","degree","M1_a","It was about forty degrees.","degrees",1,5,3,3,2
"6774","1skdgf4p84","home","M2_a","It was a funeral home.","home",4,5,5,3,4
"6775","1skdgf4p84","column","M1_a","It was a gossip column.","column",2,5,0,0,2
"6776","1skdgf4p84","serve","M2_a","She served a summons.","served",3,5,3,4,4
"6777","1skdgf4p84","load","M1_b","She loaded the rifle.","loaded",3,5,1,4,1
"6778","1skdgf4p84","key","M2_a","It was a delete key.","key",0,5,1,1,0
"6779","1skdgf4p84","sage","M2_a","He saw the fragrant sage.","sage",0,5,5,2,5
"6780","1skdgf4p84","dream","M2_a","He had a childhood dream.","dream",4,0,0,0,0
"6781","1skdgf4p84","fan","M1_a","They had an electric fan.","fan",3,5,5,5,3
"6782","1skdgf4p84","toast","M1_b","They toasted the strudel.","toasted",0,5,0,0,3
"6783","1skdgf4p84","guide","M1_a","He had an assembly guide.","guide",0,5,2,4,2
"6784","1skdgf4p84","post","M1_b","It was a fence post.","post",0,5,5,1,0
"6785","1skdgf4p84","examination","M1_a","It was a multiple-choice examination.","examination",5,5,0,2,2
"6786","1skdgf4p84","scale","M1_b","It was a lizard scale.","scale",0,5,2,1,2
"6787","1skdgf4p84","sing","M1_b","The choir sang.","sang",2,3,1,2,5
"6788","1skdgf4p84","scene","M2_a","It was a nature scene.","scene",0,1,0,0,0
"6789","1skdgf4p84","block","M1_a","She had a toy block.","block",0,5,3,1,2
"6790","1skdgf4p84","tip","M2_a","It was a pencil tip.","tip",0,5,5,5,5
"6791","1skdgf4p84","panel","M1_b","It was an instrument panel.","panel",3,5,4,4,0
"6792","1skdgf4p84","cape","M2_a","It was a rocky cape.","cape",0,5,0,3,0
"6793","1skdgf4p84","rock","M1_a","He liked electronic rock.","rock",3,5,5,0,2
"6794","1skdgf4p84","passage","M2_b","It was a biblical passage.","passage",3,4,0,0,0
"6795","1skdgf4p84","poach","M2_a","She poached the eggs.","poached",0,5,0,0,3
"6796","1skdgf4p84","run","M1_a","She ran the marathon.","ran",3,4,5,4,3
"6797","1skdgf4p84","film","M2_a","It was a transparent film.","film",3,3,1,3,0
"6798","1skdgf4p84","push","M1_a","He pushed the cocaine.","pushed",0,5,5,4,0
"6799","1skdgf4p84","blood","M2_a","He has noble blood.","blood",2,4,4,2,4
"6800","1skdgf4p84","mold","M1_a","It was a fungal mold.","mold",0,0,0,0,0
"6801","1skdgf4p84","seal","M1_b","It was a certified seal.","seal",0,4,0,0,3
"6802","1skdgf4p84","port","M1_b","It was a seaside port.","port",0,0,2,0,0
"6803","1skdgf4p84","company","M2_a","He liked the pleasant company.","company",0,4,4,3,4
"6804","1skdgf4p84","file","M1_b","She had a data file.","file",1,5,1,1,0
"6805","1skdgf4p84","title","M1_b","She liked the poem title.","title",0,1,0,0,0
"6806","1skdgf4p84","cone","M2_b","It was a traffic cone.","cone",0,4,4,1,0
"6807","1skdgf4p84","stall","M1_b","They stalled the bus.","stalled",0,5,5,5,0
"6808","1skdgf4p84","perch","M1_b","It was a freshwater perch.","perch",0,0,3,0,0
"6809","1skdgf4p84","stay","M2_b","They stayed overnight.","stayed",1,3,4,3,1
"6810","1skdgf4p84","tap","M1_b","He tapped the beer.","tapped",0,5,1,1,0
"6811","1skdgf4p84","function","M2_a","It was a social function.","function",5,5,5,5,5
"6812","1skdgf4p84","beam","M1_b","He saw the bright beam.","beam",0,0,0,0,0
"6813","1skdgf4p84","pen","M1_b","She penned her livestock.","penned",0,5,1,3,0
"6814","1skdgf4p84","jam","M2_b","It was a paper jam.","jam",1,5,5,3,1
"6815","1skdgf4p84","ground","M2_b","He was on the parade ground.","ground",1,5,5,5,2
"6816","1skdgf4p84","count","M1_b","That was the vengeful count.","count",0,5,0,0,0
"6817","1skdgf4p84","dinner","M1_a","They liked the turkey dinner.","dinner",0,5,1,3,4
"6818","1skdgf4p84","band","M2_b","It was a country band.","band",0,4,4,1,4
"6819","1skdgf4p84","draw","M2_b","They drew a picture.","drew",0,5,0,0,0
"6820","1skdgf4p84","yard","M1_b","It was ten yards.","yards",0,4,4,2,0
"6821","1skdgf4p84","chicken","M2_a","They liked the clucking chicken.","chicken",0,0,0,0,0
"6822","1skdgf4p84","appeal","M2_b","He had a pending appeal.","appeal",2,2,0,2,3
"6823","1skdgf4p84","fix","M2_b","They fixed the price.","fixed",0,5,4,4,0
"6824","mefq4o396l","page","M2_b","He saw the ripped page.","page",0,4,0,0,0
"6825","mefq4o396l","stall","M2_b","They stalled the pig.","stalled",0,1,1,0,0
"6826","mefq4o396l","dinner","M1_a","They liked the turkey dinner.","dinner",0,1,0,0,5
"6827","mefq4o396l","band","M2_b","It was a country band.","band",0,0,1,0,0
"6828","mefq4o396l","blood","M1_a","He has coagulated blood.","blood",0,2,2,2,0
"6829","mefq4o396l","push","M1_b","He pushed the drugs.","pushed",0,4,0,0,0
"6830","mefq4o396l","act","M2_a","It was a magic act.","act",0,1,0,0,0
"6831","mefq4o396l","course","M2_b","It was a collision course.","course",0,1,2,1,0
"6832","mefq4o396l","stay","M1_b","They stayed cold.","stayed",0,0,0,0,0
"6833","mefq4o396l","design","M2_a","They liked the product design.","design",0,0,0,0,0
"6834","mefq4o396l","message","M2_a","There was an urgent message.","message",0,1,0,0,0
"6835","mefq4o396l","lamb","M1_a","They liked the marinated lamb.","lamb",0,1,1,0,0
"6836","mefq4o396l","cone","M2_a","It was an orange cone.","cone",0,0,0,0,0
"6837","mefq4o396l","issue","M2_a","It was a weekly issue.","issue",0,0,0,0,0
"6838","mefq4o396l","book","M2_b","He had a leather-bound book.","book",0,1,0,0,0
"6839","mefq4o396l","key","M2_a","It was a delete key.","key",0,0,0,0,0
"6840","mefq4o396l","guide","M2_a","He had a talkative guide.","guide",0,0,0,0,0
"6841","mefq4o396l","toast","M2_b","They toasted the bride.","toasted",0,2,0,0,0
"6842","mefq4o396l","position","M1_b","He was in a prominent position.","position",0,1,1,1,0
"6843","mefq4o396l","panel","M2_a","It was an advisory panel.","panel",0,0,0,0,0
"6844","mefq4o396l","tip","M1_a","It was a generous tip.","tip",0,0,0,0,0
"6845","mefq4o396l","market","M2_a","He liked the housing market.","market",0,0,0,0,0
"6846","mefq4o396l","appeal","M2_a","He had a legal appeal.","appeal",0,0,0,0,0
"6847","mefq4o396l","date","M2_a","It was an expiration date.","date",0,0,0,0,0
"6848","mefq4o396l","tape","M2_b","He used the video tape.","tape",0,1,0,0,0
"6849","mefq4o396l","file","M2_a","She had a nail file.","file",0,4,0,0,0
"6850","mefq4o396l","drill","M2_b","It was a battery-powered drill.","drill",0,4,0,0,0
"6851","mefq4o396l","lap","M1_b","She lapped the water.","lapped",0,0,0,0,4
"6852","mefq4o396l","perch","M2_b","It was a secure perch.","perch",0,0,0,0,0
"6853","mefq4o396l","cause","M2_a","It was a main cause.","cause",0,0,0,0,0
"6854","mefq4o396l","case","M2_b","It was a criminal case.","case",0,0,0,0,0
"6855","mefq4o396l","dream","M2_b","He had a career dream.","dream",3,0,0,0,0
"6856","mefq4o396l","stake","M1_a","He staked his horse.","staked",0,1,0,0,0
"6857","mefq4o396l","bank","M2_b","He banked the cash.","banked",0,1,0,0,0
"6858","mefq4o396l","cross","M1_a","He crossed a road.","crossed",0,0,3,0,0
"6859","mefq4o396l","count","M2_a","That was the final count.","count",0,0,0,0,0
"6860","mefq4o396l","examination","M1_b","It was a difficult examination.","examination",2,0,0,0,0
"6861","mefq4o396l","seal","M1_b","It was a certified seal.","seal",0,0,0,0,0
"6862","mefq4o396l","tap","M2_b","He tapped the drums.","tapped",0,5,0,0,0
"6863","mefq4o396l","sage","M1_a","He saw the wise sage.","sage",0,0,0,0,0
"6864","mefq4o396l","port","M2_b","It was a sweet port.","port",0,0,0,0,0
"6865","mefq4o396l","guard","M2_a","They liked the coast guard.","guard",0,0,0,2,0
"6866","mefq4o396l","break","M2_a","He broke the law.","broke",0,0,1,0,0
"6867","mefq4o396l","film","M1_b","It was a censored film.","film",0,1,0,0,0
"6868","mefq4o396l","punch","M2_b","He had the quickest punch.","punch",0,5,0,0,0
"6869","mefq4o396l","atmosphere","M2_b","It was a polluted atmosphere.","atmosphere",0,0,0,0,0
"6870","mefq4o396l","serve","M1_b","She served a lasagna.","served",0,2,0,0,0
"6871","mefq4o396l","degree","M1_a","It was about forty degrees.","degrees",0,0,0,0,0
"6872","mefq4o396l","bail","M1_b","He bailed out the defendant.","bailed",0,0,1,0,0
"6873","mefq4o396l","term","M2_b","It was a technical term.","term",0,0,0,0,0
"6874","mefq4o396l","cape","M1_b","It was a flowing cape.","cape",0,0,0,2,0
"6875","mefq4o396l","board","M2_a","It was the executive board.","board",0,0,0,0,0
"6876","mefq4o396l","newspaper","M2_b","It was a shredded newspaper.","newspaper",0,0,0,0,0
"6877","mefq4o396l","beam","M2_a","He saw the wood beam.","beam",0,0,1,0,0
"6878","mefq4o396l","bat","M1_a","He saw a furry bat.","bat",0,0,0,0,0
"6879","492grtbwjk","pitcher","M2_b","He saw the plastic pitcher.","pitcher",0,5,0,0,2
"6880","492grtbwjk","stay","M2_b","They stayed overnight.","stayed",0,0,2,0,0
"6881","492grtbwjk","dinner","M2_b","They liked the anniversary dinner.","dinner",0,5,0,5,5
"6882","492grtbwjk","scale","M2_a","It was a music scale.","scale",4,4,2,2,4
"6883","492grtbwjk","serve","M2_b","She served a warrant.","served",2,5,4,0,0
"6884","492grtbwjk","key","M1_b","It was a master key.","key",0,5,0,0,0
"6885","492grtbwjk","book","M2_a","He had a heavy book.","book",5,5,0,0,0
"6886","492grtbwjk","guard","M1_a","They liked the night guard.","guard",0,3,3,3,0
"6887","492grtbwjk","contribution","M2_b","He made a well-written contribution.","contribution",5,3,0,0,0
"6888","492grtbwjk","appeal","M1_b","He had an undefinable appeal.","appeal",3,0,0,0,0
"6889","492grtbwjk","bat","M2_a","He saw a wooden bat.","bat",2,5,3,4,0
"6890","492grtbwjk","issue","M2_a","It was a weekly issue.","issue",4,0,0,0,0
"6891","492grtbwjk","tape","M2_b","He used the video tape.","tape",3,3,0,0,0
